Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Forest area (% of land area),AG.LND.FRST.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.2451764101576,37.1970207711323,37.148865132107,37.1007094930816,37.0525538540563,37.004398215031,36.9562425760056,36.9080869369803,36.859931297955,36.8117756589297,36.7636200199043,36.715464380879,36.6673087418537,36.6191531028283,36.570997463803,36.5228418247777,36.4746861857524,36.426530546727,36.3783749077017,36.3302192686764,36.282063629651,36.2339079906257,36.1857523516004,36.137596712575,36.0894410735497,36.0412854345244,35.9931297954991,35.9449741564737,35.8968185174484,35.8486628784231,35.8005072393977,35.7523516003724,35.7041959613471,35.6560403223217,..
Forest area (% of land area),AG.LND.FRST.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.34466327827192,5.31472363405337,5.28478398983482,5.25484434561626,5.22490470139771,5.19496505717916,5.16502541296061,5.13508576874206,5.10514612452351,5.07520648030496,5.0452668360864,4.97990787801779,4.91454891994917,4.84918996188056,4.78383100381194,4.71847204574333,4.65311308767471,4.5877541296061,4.52239517153748,4.45703621346887,4.39167725540025,4.29002541296061,4.18837357052097,4.08672172808132,3.98506988564168,3.88341804320203,3.78732528589581,3.69361499364676,3.60149301143583,3.51175349428208,3.42519059720457,3.33650992693774,3.24924110546379,3.16103105146125,..
Forest area (% of land area),AG.LND.FRST.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.19191919191919,4.19191919191919,4.19191919191919,4.19191919191919,4.19191919191919,4.19191919191919,4.19191919191919,4.19191919191919,4.19191919191919,4.19191919191919,4.19191919191919,4.28787878787879,4.38383838383838,4.47979797979798,4.57575757575758,4.67171717171717,4.76767676767677,4.86363636363636,4.95959595959596,5.05555555555556,5.15151515151515,5.15151515151515,5.15151515151515,5.15151515151515,5.15151515151515,5.15151515151515,5.15151515151515,5.15151515151515,5.15151515151515,5.15151515151515,5.15151515151515,5.15151515151515,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.5049009323069,20.5816978959883,20.6584948596698,20.7352918233512,20.8120887870327,20.8888857507142,20.9656827143956,21.0424796780771,21.1192766417585,21.19607360544,21.2728705691214,21.3950172958259,21.5171640225303,21.6393107492347,21.7614574759392,21.8836042026436,22.005750929348,22.1278976560525,22.2500443827569,22.3721911094613,22.4943378361658,22.7285765777398,22.9628153193138,23.1970540608878,23.4897141198213,23.7245368895995,23.8708420449261,24.0364518962995,24.2020617476728,24.3497974857398,24.5152454733888,24.6807203850391,24.8461772576085,25.0116461113584,..
Forest area (% of land area),AG.LND.FRST.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.7380065507416,16.9495471466993,17.161087742657,17.3726283386148,17.5841689345725,17.7957284858504,18.0072884878193,18.2188295344277,18.430370581036,18.6419116276444,18.8534727562839,19.1049681205612,19.3564538990231,19.6079386867747,19.8594228667065,20.1109081284255,20.3623927769671,20.6138778860824,20.8653616938384,21.1168450517356,21.3683288541342,21.574627370433,21.7809258867318,21.9872244030306,22.1935229193294,22.3998214356282,22.6305120997506,22.8306567492632,23.0309079153534,23.2311590814436,23.4313037309562,23.6315548970464,23.8316995465589,24.0319389958256,..
Forest area (% of land area),AG.LND.FRST.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.5472194682289,58.3468913925192,58.1465633168094,57.9462352410996,57.7459071653898,57.54557908968,57.3452510139703,57.1449229382605,56.9445948625507,56.7442667868409,56.5439387111311,56.3701928796755,56.1964470482199,56.0227012167643,55.8489553853087,55.6752095538531,55.5014637223975,55.3277178909419,55.1539720594863,54.9802262280306,54.806480396575,54.6851410545291,54.5638017124831,54.4424623704371,54.3211230283912,54.1997836863452,54.0419017575485,53.8438666065795,53.6642451554754,53.4846327174403,53.3050112663362,53.1253958539883,52.9457763857593,52.7661596214511,..
Forest area (% of land area),AG.LND.FRST.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.7501343363783,24.514777001612,24.2794196668458,24.0440623320795,23.8087049973133,23.573347662547,23.3379903277808,23.1026329930145,22.8672756582483,22.631918323482,22.3965609887157,22.1612036539495,21.9258463191832,21.690488984417,21.4551316496507,21.2197743148845,20.9844169801182,20.749059645352,20.5137023105857,20.2783449758195,20.0429876410532,19.8076303062869,19.5722729715207,19.3369156367544,19.1015583019882,18.8662009672219,18.6297689414293,18.3933369156368,18.1622783449758,17.9258463191832,17.6894142933906,17.4529822675981,17.2165502418055,16.9801182160129,..
Forest area (% of land area),AG.LND.FRST.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.4427339494056,66.1458723892283,65.849010829051,65.5521492688736,65.2552877086963,64.958426148519,64.6615645883417,64.3647030281643,64.067841467987,63.7709799078097,63.4741183476324,63.1772567874551,62.8803952272777,62.5835336671004,62.2866721069231,61.9898105467458,61.6929489865685,61.3960874263911,61.0992258662138,60.8023643060365,60.5055027458592,60.0196837299574,59.5338647140557,59.048045698154,58.5622266822523,58.0764076663505,57.5905868860413,57.1047705167508,56.6189541474604,56.1333009858627,55.6472067223925,55.1615535607949,54.6754592973247,54.1898572594341,..
Forest area (% of land area),AG.LND.FRST.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.3440702781845,65.3089311859444,65.2737920937042,65.2386530014641,65.203513909224,65.1683748169839,65.1332357247438,65.0980966325037,65.0629575402635,65.0278184480234,64.9926793557833,64.9575402635432,64.9224011713031,64.887262079063,64.8521229868228,64.8169838945827,64.7818448023426,64.7467057101025,64.7115666178624,64.6764275256223,64.6412884333821,64.606149341142,64.5710102489019,64.5358711566618,64.5007320644217,64.4655929721816,64.4304538799414,64.3953147877013,64.3513909224012,64.307467057101,64.2635431918009,64.2196193265007,64.1756954612006,64.1317715959004,..
Forest area (% of land area),AG.LND.FRST.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.9408538973756,56.8425773599687,56.7443008225617,56.6460242851547,56.5477477477477,56.4494712103408,56.3511946729338,56.2529181355268,56.1546415981199,56.0563650607129,55.9580885233059,55.9854680767724,56.0128476302389,56.0402271837054,56.0676067371719,56.0949862906385,56.122365844105,56.1497453975715,56.177124951038,56.2045045045045,56.231884057971,56.5524089306698,56.8729338033686,57.1934586760674,57.5139835487662,57.8345084214649,58.1551116333725,58.4757148452801,58.7961222091657,59.1167254210732,59.4373286329808,59.7579318448884,60.0785350567959,60.3991382687035,..
Forest area (% of land area),AG.LND.FRST.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.6882389937107,23.8214433962264,22.9546477987421,22.0878522012579,21.2210566037736,20.3542610062893,19.487465408805,18.6206698113208,17.7538742138365,16.8870786163522,16.0202830188679,15.6652924528302,15.3103018867925,14.9553113207547,14.600320754717,14.2453301886792,13.8903396226415,13.5353490566038,13.180358490566,12.8253679245283,12.4703773584906,12.1153899371069,11.7604025157233,11.4054150943396,11.050427672956,10.6954402515723,10.3404402515723,9.98544025157233,9.63044025157233,9.27547169811321,8.92047169811321,8.5654927672956,8.21049968553459,7.85551603773585,..
Forest area (% of land area),AG.LND.FRST.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.2140940797711,33.2766946878913,33.3392952960114,33.4018959041316,33.4226509467667,33.4851732761701,33.5896977284922,33.6522983366124,33.7136929460581,33.7762913149234,33.8388896837888,33.8699878493317,33.9325280537488,33.995068258166,34.0576084625831,34.1201486670002,34.1826888714173,34.2452290758345,34.3077692802516,34.314916732185,34.3220641841184,34.3292116360517,34.3363590879851,34.3435065399185,34.3813916088914,34.5151954828104,34.5598956472018,34.6045672217854,34.6517155110793,34.6963902787706,34.7410650464618,34.785739814153,..
Forest area (% of land area),AG.LND.FRST.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.1620111731844,19.5130353817505,19.8640595903166,20.2150837988827,20.5661080074488,20.9171322160149,21.268156424581,21.6191806331471,21.9702048417132,22.3212290502793,22.6722532588454,23.135009310987,23.8217877620077,24.2866541353383,24.7514331359835,25.2113866967306,25.68072911773,26.1452461480646,26.6121758737317,27.0791055993987,27.5460353250658,27.9086306766608,28.4372099128918,29.5835732105162,30.1249759661604,30.5859750240154,31.1514801999231,31.233140655106,31.233140655106,31.233140655106,31.233140655106,31.233140655106,31.233140655106,31.233140655106,..
Forest area (% of land area),AG.LND.FRST.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,0.157657657657658,..
Forest area (% of land area),AG.LND.FRST.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.4361471861472,17.5497835497835,17.6634199134199,17.7770562770563,17.8906926406926,18.004329004329,18.1179653679654,18.2316017316017,18.3452380952381,18.4588744588745,18.5725108225108,18.5858225108225,18.5991341991342,18.6124458874459,18.6257575757576,18.6390692640693,18.652380952381,18.6656926406926,18.6790043290043,18.692316017316,18.7056277056277,18.7028138528139,18.7,18.6971861471861,18.6943722943723,18.6915584415584,18.6807359307359,18.6785714285714,18.6764069264069,18.6742424242424,18.6720779220779,18.6699134199134,18.6677489177489,18.6655844155844,..
Forest area (% of land area),AG.LND.FRST.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.0595444545102,34.0697295198654,34.0799145852207,34.0900996505759,34.1002847159312,34.1104697812864,34.1206548466416,34.1308399119969,34.1568396531642,34.1828393943316,34.2088391354989,34.2392699974113,34.2652731038053,34.295715210356,34.3217216828479,34.35217503884,34.3781848783014,34.4086494885407,34.4371617247184,34.465673960896,34.4986531986532,34.5271691271691,34.5601606009584,34.579070068644,34.6025126278979,34.6259551871519,34.6514173213048,34.6779919254939,34.7066980208929,34.7369431785448,34.7623883740408,..
Forest area (% of land area),AG.LND.FRST.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.286,13.3864,13.4868,13.5872,13.6876,13.788,13.8884,13.9888,14.0892,14.1896,14.29,14.327225,14.36445,14.401675,14.4389,14.476125,14.51335,14.550575,14.5878,14.625025,14.66225,14.8532,15.04415,15.2351,15.42605,15.617,15.6165,15.64,15.664,15.6875,15.711,15.7345,15.758,15.7815,..
Forest area (% of land area),AG.LND.FRST.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.241587575496117,0.242018981880932,0.243313201035375,0.245901639344262,0.250215703192407,0.253377911993098,0.257308024158758,0.260724762726488,..
Forest area (% of land area),AG.LND.FRST.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.08,66.7546666666667,66.4293333333333,66.104,65.7786666666667,65.4533333333333,65.128,64.8026666666667,64.4773333333333,64.152,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,63.8266666666667,..
Forest area (% of land area),AG.LND.FRST.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.0136617677499,33.7952390809356,34.5768163941213,35.358393707307,36.1399710204927,36.9215483336783,37.703125646864,38.4847029600497,39.2662802732354,40.047857586421,40.8294348996067,41.0377768577934,41.2461188159801,41.4544607741668,41.6628027323535,41.8711446905403,42.079486648727,42.2878286069137,42.4961705651004,42.7045125232871,42.9128544814738,43.0392465328089,43.1656385841441,43.2920306354792,43.4184226868143,43.5448147381494,43.7122748913268,43.8797350445042,44.0471951976816,44.3173806724841,44.4852298911864,44.6530791098888,44.8209283285911,44.9887775472934,..
Forest area (% of land area),AG.LND.FRST.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.8543924288398,52.5286772142754,52.202961999711,51.8772467851467,51.5515315705823,51.2258163560179,50.9001011414535,50.5743859268892,56.010798840393,55.6477331293284,55.2846674182638,55.0018883878241,54.7191093573844,54.4363303269448,54.1535512965051,53.8707722660654,53.5879932356257,53.305214205186,53.0224351747463,52.7396561443067,52.456877113867,52.2885649863102,52.1202528587534,51.9519407311966,51.7836286036399,51.6153164760831,51.3565388951522,51.0977613142213,50.8389837332904,50.5802061523595,50.3214285714286,50.0626509904977,49.8038734095668,49.5450958286359,..
Forest area (% of land area),AG.LND.FRST.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0440102466221307,0.0455572856497062,0.0471043246772816,0.0486513637048571,0.0501984027324326,0.051745441760008,0.0532924807875835,0.054839519815159,0.0563865588427344,0.0579335978703099,0.0594806368978854,0.060126575920438,0.0607725149429906,0.0614184539655432,0.0620643929880958,0.0627103320106484,0.0633562710332011,0.0640022100557537,0.0646481490783063,0.0652940881008589,0.0659400271234115,0.0624802852981064,0.0590205434728013,0.0555608016474961,0.052101059822191,0.0486413179968858,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692,..
Forest area (% of land area),AG.LND.FRST.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.6949806949807,34.4777992277992,34.2606177606178,34.0434362934363,33.8262548262548,33.6090733590734,33.3918918918919,33.1747104247104,32.957528957529,32.7403474903475,32.523166023166,32.3059845559846,32.0888030888031,31.8716216216216,31.6544401544402,31.4372586872587,31.2200772200772,31.0028957528958,30.7857142857143,30.5685328185328,30.3513513513514,30.1341698841699,29.9169884169884,29.699806949807,29.4826254826255,29.265444015444,29.0482625482625,28.8310810810811,28.6138996138996,28.3967181467181,28.1795366795367,27.9623552123552,27.7451737451737,27.5279922779923,..
Forest area (% of land area),AG.LND.FRST.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.2263814616756,95.928449197861,95.6305169340464,95.3325846702317,95.0346524064171,94.7367201426025,94.4387878787879,94.1408556149732,93.8429233511586,93.544991087344,93.2470588235294,92.9491265597148,92.6511942959002,92.3532620320856,92.0553297682709,91.7573975044563,91.4594652406417,91.1615329768271,90.8636007130125,90.5656684491979,90.2677361853832,89.9697682709447,89.6718003565062,89.3738324420677,89.0758645276292,88.7778966131907,88.4798573975044,88.1818181818182,87.8837789661319,87.5857397504456,87.2877005347594,86.9896613190731,86.6916221033868,86.3935828877005,..
Forest area (% of land area),AG.LND.FRST.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.2928712871287,11.2615841584158,11.230297029703,11.1990099009901,11.1677227722772,11.1364356435644,11.1051485148515,11.0738613861386,11.0425742574257,11.0112871287129,10.98,9.14032076920136,9.1109855799934,9.08647415225366,9.0582202286878,9.03025466560542,9.00325161746643,8.97748379233609,8.94961638502077,8.92402610724028,8.90034222261119,8.87519711563943,8.84524597758958,8.81997366660957,8.79432689018704,8.76775721087697,8.74145380877288,8.71821523958664,8.68225472898591,8.65617743125414,8.63010013352237,..
Forest area (% of land area),AG.LND.FRST.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.1938664779429,52.2716914366596,52.3495163953763,52.4273413540929,52.5051663128096,52.5829912715263,52.660816230243,52.7386411889597,52.8164661476763,53.0456003774475,53.2747346072187,53.5038688369899,53.733003066761,53.9621372965322,54.1912715263034,54.4204057560746,54.6495399858457,54.8786742156169,55.1078084453881,55.508799245105,55.9097900448219,54.9117552334944,55.3027835288705,55.6938118242466,55.6993328732459,57.0385964912281,57.0385964912281,57.0385964912281,57.0385964912281,57.0385964912281,57.0652937046572,57.0652937046572,..
